column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
1374,Brooklyn,EE. UU.,XXXXXXXXX,Donna,134,Gomez,XXXXXXXXX,Consumer,NY,1690 Cinder Deer Chase,11224
1391,Brooklyn,EE. UU.,XXXXXXXXX,Mary,1996,Smith,XXXXXXXXX,Consumer,NY,2433 Noble Bear Beach,11220
1395,Spring Valley,EE. UU.,XXXXXXXXX,Mary,2717,Smith,XXXXXXXXX,Consumer,NY,3238 Pleasant Leaf Thicket,10977
1403,Bronx,EE. UU.,XXXXXXXXX,Aaron,12416,Cline,XXXXXXXXX,Consumer,NY,9986 Wishing Stead,10467
1405,Yonkers,EE. UU.,XXXXXXXXX,Deborah,245,Smith,XXXXXXXXX,Consumer,NY,6425 Thunder Impasse,10701
1434,Freeport,EE. UU.,XXXXXXXXX,Joyce,4452,Lopez,XXXXXXXXX,Consumer,NY,3243 Shady Corner,11520
1437,Rome,EE. UU.,XXXXXXXXX,Joseph,3369,Clark,XXXXXXXXX,Consumer,NY,8056 Golden Log Bend,13440
1448,Tonawanda,EE. UU.,XXXXXXXXX,Mary,11073,Smith,XXXXXXXXX,Consumer,NY,475 Colonial Autoroute,14150
1609,Bronx,EE. UU.,XXXXXXXXX,Megan,6524,Brown,XXXXXXXXX,Consumer,NY,1595 Velvet Gate Island,10458
1618,New York,EE. UU.,XXXXXXXXX,Joshua,323,Smith,XXXXXXXXX,Consumer,NY,"3758 Sunny Mall ",10025
1622,Tonawanda,EE. UU.,XXXXXXXXX,Stephen,5268,Blair,XXXXXXXXX,Consumer,NY,6317 Stony Fawn Glade,14150
1630,Brooklyn,EE. UU.,XXXXXXXXX,David,1508,Lyons,XXXXXXXXX,Consumer,NY,3495 Wishing Landing,11220
6748,Bronx,EE. UU.,XXXXXXXXX,Mary,12129,Perkins,XXXXXXXXX,Consumer,NY,6630 Umber Dale View,10468
6755,Endicott,EE. UU.,XXXXXXXXX,Helen,9747,Davidson,XXXXXXXXX,Consumer,NY,5918 Easy Mountain Beach,13760
6761,Jackson Heights,EE. UU.,XXXXXXXXX,Mary,6674,Shaw,XXXXXXXXX,Consumer,NY,5640 Dewy Wharf,11372
6779,Bronx,EE. UU.,XXXXXXXXX,Paul,1024,Alvarado,XXXXXXXXX,Consumer,NY,4587 Noble Zephyr Promenade,10466
6784,New York,EE. UU.,XXXXXXXXX,Mary,6478,Smith,XXXXXXXXX,Consumer,NY,7958 Thunder Apple Street,10040
6786,Yonkers,EE. UU.,XXXXXXXXX,Jennifer,11103,Bray,XXXXXXXXX,Consumer,NY,2968 Iron Butterfly Close,10701
6787,Rome,EE. UU.,XXXXXXXXX,Anthony,5810,Smith,XXXXXXXXX,Consumer,NY,6888 Wishing Mountain Run,13440
6790,Bronx,EE. UU.,XXXXXXXXX,Benjamin,8749,Graham,XXXXXXXXX,Consumer,NY,75 Sunny Grounds,10468
6808,Brooklyn,EE. UU.,XXXXXXXXX,Melissa,11107,Smith,XXXXXXXXX,Consumer,NY,2070 Honey Nectar Impasse,11238
6811,Bronx,EE. UU.,XXXXXXXXX,David,11787,Smith,XXXXXXXXX,Consumer,NY,7119 Lazy Blossom Isle,10460
6822,Elmhurst,EE. UU.,XXXXXXXXX,Barbara,694,Marshall,XXXXXXXXX,Consumer,NY,2909 Gentle Fawn Round,11373
6831,Ithaca,EE. UU.,XXXXXXXXX,Mary,2631,Payne,XXXXXXXXX,Consumer,NY,4189 Bright Rise By-pass,14850
6861,Bronx,EE. UU.,XXXXXXXXX,Mary,2252,Smith,XXXXXXXXX,Consumer,NY,1744 Clear Way,10458
6880,Newburgh,EE. UU.,XXXXXXXXX,Mary,3098,Smith,XXXXXXXXX,Consumer,NY,8217 Fallen Panda Walk,12550
6897,Brooklyn,EE. UU.,XXXXXXXXX,Mary,7218,Nguyen,XXXXXXXXX,Consumer,NY,5707 Burning Manor,11208
6899,Lindenhurst,EE. UU.,XXXXXXXXX,Terry,6415,Carpenter,XXXXXXXXX,Consumer,NY,5486 Golden Bluff Field,11757
6912,Bronx,EE. UU.,XXXXXXXXX,Amy,10547,Ruiz,XXXXXXXXX,Consumer,NY,1040 Shady Horse Limits,10473
6914,Brooklyn,EE. UU.,XXXXXXXXX,Rachel,2174,Fuentes,XXXXXXXXX,Consumer,NY,9939 Quaking Chase,11204
6918,Jamaica,EE. UU.,XXXXXXXXX,Donald,5888,Rowland,XXXXXXXXX,Consumer,NY,4839 Golden Extension,11434
14729,New York,EE. UU.,XXXXXXXXX,Martina,13046,Thornton,XXXXXXXXX,Consumer,NY,"6759 Foggy Limits ",10033
14770,Levittown,EE. UU.,XXXXXXXXX,Benjamin,12433,Garcia,XXXXXXXXX,Consumer,NY,5459 Noble Brook Landing,11756
14799,Brooklyn,EE. UU.,XXXXXXXXX,Emma,3966,Smith,XXXXXXXXX,Consumer,NY,409 Tawny Range,11236
14801,Bronx,EE. UU.,XXXXXXXXX,Mary,11181,Hernandez,XXXXXXXXX,Consumer,NY,4171 Stony Fawn Pike,10473
14807,Hempstead,EE. UU.,XXXXXXXXX,Mary,4341,Smith,XXXXXXXXX,Consumer,NY,8776 Green Ridge,11550
17522,Bay Shore,EE. UU.,XXXXXXXXX,Mark,10228,Rios,XXXXXXXXX,Consumer,NY,5603 Silver Beacon Cove,11706
17536,Brooklyn,EE. UU.,XXXXXXXXX,Carol,8813,Smith,XXXXXXXXX,Consumer,NY,3042 Rustic Nook,11234
17599,Brooklyn,EE. UU.,XXXXXXXXX,Charles,10941,Bradshaw,XXXXXXXXX,Consumer,NY,3719 Silver Key,11203
17611,Astoria,EE. UU.,XXXXXXXXX,Shirley,7313,Berry,XXXXXXXXX,Consumer,NY,4490 Dusty Byway,11103
17626,Brooklyn,EE. UU.,XXXXXXXXX,Alexander,4129,Chavez,XXXXXXXXX,Consumer,NY,8828 Little Nook,11209
17669,New York,EE. UU.,XXXXXXXXX,Andrew,9430,Smith,XXXXXXXXX,Consumer,NY,5292 Velvet Pine Port,10002
17684,Corona,EE. UU.,XXXXXXXXX,Sydnee,14884,Freeman,XXXXXXXXX,Consumer,NY,7887 Foggy Bluff Autoroute,11368
17693,Brooklyn,EE. UU.,XXXXXXXXX,Lesley,13636,Brady,XXXXXXXXX,Consumer,NY,6818 Middle Zephyr Forest,11238
17710,New York,EE. UU.,XXXXXXXXX,Maggie,18645,Kime,XXXXXXXXX,Consumer,NY,6002 Emerald Cloud Mountain,10025
12204,Brooklyn,EE. UU.,XXXXXXXXX,Mary,62,Oneal,XXXXXXXXX,Consumer,NY,2659 Jagged Rabbit View,11223
12212,Lockport,EE. UU.,XXXXXXXXX,Mary,10050,Garcia,XXXXXXXXX,Consumer,NY,538 Iron Crossing,14094
12215,Lindenhurst,EE. UU.,XXXXXXXXX,Susan,7896,Smith,XXXXXXXXX,Consumer,NY,1945 Iron Panda Circle,11757
12236,Brooklyn,EE. UU.,XXXXXXXXX,Stephen,8566,Lee,XXXXXXXXX,Consumer,NY,5117 Red Wynd,11218
12238,Brooklyn,EE. UU.,XXXXXXXXX,Velma,16114,Mcguire,XXXXXXXXX,Consumer,NY,7760 Fallen Circuit,11226
12242,South Richmond Hill,EE. UU.,XXXXXXXXX,Dominique,16289,Morrison,XXXXXXXXX,Consumer,NY,5311 Honey Parkway,11419
12243,Brooklyn,EE. UU.,XXXXXXXXX,Jayme,16249,Diaz,XXXXXXXXX,Consumer,NY,1829 Jagged Gate Forest,11201
12249,Brooklyn,EE. UU.,XXXXXXXXX,Willow,17674,Johns,XXXXXXXXX,Consumer,NY,6588 Burning Pike,11218
12252,Brooklyn,EE. UU.,XXXXXXXXX,Galena,17053,Erickson,XXXXXXXXX,Consumer,NY,5372 Heather Anchor Canyon,11206
1653,Brooklyn,EE. UU.,XXXXXXXXX,Nicole,10869,Gallegos,XXXXXXXXX,Consumer,NY,5759 Little Timber By-pass,11220
1654,Webster,EE. UU.,XXXXXXXXX,Lauren,2495,Lutz,XXXXXXXXX,Consumer,NY,6608 Bright Creek Limits,14580
1659,New York,EE. UU.,XXXXXXXXX,Ruth,336,Armstrong,XXXXXXXXX,Consumer,NY,6146 Dewy Jetty,10029
1668,Buffalo,EE. UU.,XXXXXXXXX,Johnny,5048,Smith,XXXXXXXXX,Consumer,NY,3367 Merry Mews,14215
1677,New York,EE. UU.,XXXXXXXXX,Teresa,5606,White,XXXXXXXXX,Consumer,NY,4251 Iron Robin Falls,10011
1686,Brooklyn,EE. UU.,XXXXXXXXX,Jessica,6295,Parker,XXXXXXXXX,Consumer,NY,902 Little Falls,11207
1700,Brooklyn,EE. UU.,XXXXXXXXX,Mary,7612,Brown,XXXXXXXXX,Consumer,NY,"6188 Lazy Island Mall ",11234
1701,Brooklyn,EE. UU.,XXXXXXXXX,Rebecca,2133,Roberts,XXXXXXXXX,Consumer,NY,7658 Foggy Prairie Maze,11203
1702,Tonawanda,EE. UU.,XXXXXXXXX,Timothy,4079,Faulkner,XXXXXXXXX,Consumer,NY,9854 Wishing Isle,14150
1724,Freeport,EE. UU.,XXXXXXXXX,Bobby,7926,Castillo,XXXXXXXXX,Consumer,NY,8494 Rocky Crossing,11520
1730,Bronx,EE. UU.,XXXXXXXXX,Frank,5492,Delgado,XXXXXXXXX,Consumer,NY,4174 Dewy Pioneer Court,10467
2024,Brooklyn,EE. UU.,XXXXXXXXX,Amanda,16641,Brooks,XXXXXXXXX,Consumer,NY,8033 Heather Fox Ridge,11218
2068,Rego Park,EE. UU.,XXXXXXXXX,Gary,8480,Meza,XXXXXXXXX,Consumer,NY,6040 Sunny Bay,11374
2129,Corona,EE. UU.,XXXXXXXXX,Mary,6199,Jacobs,XXXXXXXXX,Consumer,NY,1866 Velvet Forest Field,11368
2155,Elmhurst,EE. UU.,XXXXXXXXX,Mary,7365,Gray,XXXXXXXXX,Consumer,NY,5293 Dewy Range,11373
2163,Bronx,EE. UU.,XXXXXXXXX,Maria,1152,Smith,XXXXXXXXX,Consumer,NY,3204 Clear Parade,10456
2176,New York,EE. UU.,XXXXXXXXX,Mary,2345,Smith,XXXXXXXXX,Consumer,NY,1066 Stony Bay,10024
2284,New York,EE. UU.,XXXXXXXXX,Mary,3259,Gallegos,XXXXXXXXX,Consumer,NY,5351 Blue Treasure Square,10025
2294,Brooklyn,EE. UU.,XXXXXXXXX,Tammy,6550,Smith,XXXXXXXXX,Consumer,NY,4864 Stony Street,11213
2299,Astoria,EE. UU.,XXXXXXXXX,Charles,4580,Smith,XXXXXXXXX,Consumer,NY,2488 Quiet Orchard,11103
2301,Freeport,EE. UU.,XXXXXXXXX,Sandra,7680,Heath,XXXXXXXXX,Consumer,NY,4280 Hazy Cloud Trail,11520
9999,Brooklyn,EE. UU.,XXXXXXXXX,Mary,2066,Garcia,XXXXXXXXX,Consumer,NY,9406 Middle Cider Crest,11229
10048,New York,EE. UU.,XXXXXXXXX,Roger,10573,Jackson,XXXXXXXXX,Consumer,NY,475 Colonial Autoroute,10040
10066,Bronx,EE. UU.,XXXXXXXXX,Catherine,7127,Escobar,XXXXXXXXX,Consumer,NY,4079 Rocky Inlet,10453
10100,Forest Hills,EE. UU.,XXXXXXXXX,Wayne,5896,Graham,XXXXXXXXX,Consumer,NY,1229 Sunny Forest Place,11375
10164,Brooklyn,EE. UU.,XXXXXXXXX,Mary,4872,Smith,XXXXXXXXX,Consumer,NY,7792 Rustic Park,11221
10187,Freeport,EE. UU.,XXXXXXXXX,Jennifer,46,Smith,XXXXXXXXX,Consumer,NY,5463 Rocky Autoroute,11520
10210,Brooklyn,EE. UU.,XXXXXXXXX,Donna,9567,Booker,XXXXXXXXX,Consumer,NY,6281 Round Farm,11238
12770,Brooklyn,EE. UU.,XXXXXXXXX,Vincent,11270,Harris,XXXXXXXXX,Consumer,NY,7119 Lazy Blossom Isle,11226
14813,New York,EE. UU.,XXXXXXXXX,Reagan,18229,Weiss,XXXXXXXXX,Consumer,NY,4365 Silver Bay,10031
14835,Hempstead,EE. UU.,XXXXXXXXX,Megan,5925,Bennett,XXXXXXXXX,Consumer,NY,4411 Cinder Front,11550
14838,New York,EE. UU.,XXXXXXXXX,Iola,20678,Blackwell,XXXXXXXXX,Consumer,NY,3309 Grand Circuit,10002
14849,Jamaica,EE. UU.,XXXXXXXXX,Lila,20566,Estes,XXXXXXXXX,Consumer,NY,2638 Clear Log Island,11435
14855,Corona,EE. UU.,XXXXXXXXX,Anthony,11805,Smith,XXXXXXXXX,Consumer,NY,6956 Sleepy Wagon  Centre,11368
14861,Brooklyn,EE. UU.,XXXXXXXXX,Karly,18308,Mills,XXXXXXXXX,Consumer,NY,5368 Green Front,11203
14870,Brooklyn,EE. UU.,XXXXXXXXX,Aubrey,20557,Mcgowan,XXXXXXXXX,Consumer,NY,1322 Broad Glade,11207
14874,New York,EE. UU.,XXXXXXXXX,Virginia,16042,Barrett,XXXXXXXXX,Consumer,NY,2319 Fallen Impasse,10033
14887,New York,EE. UU.,XXXXXXXXX,Mary,8525,Smith,XXXXXXXXX,Consumer,NY,1846 Wishing Gate Green,10033
14889,Flushing,EE. UU.,XXXXXXXXX,James,11770,Smith,XXXXXXXXX,Consumer,NY,2476 Green Leaf Walk,11355
14892,New York,EE. UU.,XXXXXXXXX,Karly,15286,Joyner,XXXXXXXXX,Consumer,NY,4896 Heather Pond Rise,10128
14913,Troy,EE. UU.,XXXXXXXXX,Grace,18551,Rodriquez,XXXXXXXXX,Consumer,NY,4075 Silver Hills Heights,12180
14942,Troy,EE. UU.,XXXXXXXXX,Mona,18692,Jackson,XXXXXXXXX,Consumer,NY,8248 Blue Corners,12180
14944,Lindenhurst,EE. UU.,XXXXXXXXX,Mary,3533,Smith,XXXXXXXXX,Consumer,NY,3702 Broad Path,11757
14946,Webster,EE. UU.,XXXXXXXXX,Petra,17797,Aguirre,XXXXXXXXX,Consumer,NY,6030 Silver Concession,14580
14950,Yonkers,EE. UU.,XXXXXXXXX,Donna,19797,Horn,XXXXXXXXX,Consumer,NY,6425 Thunder Impasse,10701
14952,Brooklyn,EE. UU.,XXXXXXXXX,Laura,4854,Owens,XXXXXXXXX,Consumer,NY,7293 Harvest Valley,11230
14958,Spring Valley,EE. UU.,XXXXXXXXX,Mary,3103,Wilkins,XXXXXXXXX,Consumer,NY,1213 Cotton Pike,10977
14974,Brooklyn,EE. UU.,XXXXXXXXX,Ashley,7941,Smith,XXXXXXXXX,Consumer,NY,7122 Pleasant Port,11213
14981,Massapequa,EE. UU.,XXXXXXXXX,Lori,1800,Acosta,XXXXXXXXX,Consumer,NY,2929 Green Grove Corner,11758
10244,Brentwood,EE. UU.,XXXXXXXXX,Mary,2039,Key,XXXXXXXXX,Consumer,NY,4599 Red Pathway,11717
10247,New York,EE. UU.,XXXXXXXXX,Mary,5035,Drake,XXXXXXXXX,Consumer,NY,1674 Hidden Field,10032
10277,New York,EE. UU.,XXXXXXXXX,Mary,5836,Orr,XXXXXXXXX,Consumer,NY,849 Noble Apple Private,10128
10289,Astoria,EE. UU.,XXXXXXXXX,Amanda,8669,Whitaker,XXXXXXXXX,Consumer,NY,6178 Tawny Villas,11103
10297,Troy,EE. UU.,XXXXXXXXX,William,11749,Murphy,XXXXXXXXX,Consumer,NY,5761 Stony Key,12180
10321,New York,EE. UU.,XXXXXXXXX,Lisa,5298,Moore,XXXXXXXXX,Consumer,NY,1663 Hidden Brook Island,10040
10322,New York,EE. UU.,XXXXXXXXX,Mary,3139,Pope,XXXXXXXXX,Consumer,NY,89 Velvet Woods,10016
10338,New York,EE. UU.,XXXXXXXXX,Mary,7210,Barry,XXXXXXXXX,Consumer,NY,8533 High Rabbit Cape,10029
10349,Bronx,EE. UU.,XXXXXXXXX,Mary,4396,Smith,XXXXXXXXX,Consumer,NY,2720 Stony Field,10458
10360,Rego Park,EE. UU.,XXXXXXXXX,Mary,2394,Smith,XXXXXXXXX,Consumer,NY,8569 Emerald Blossom Concession,11374
10372,Buffalo,EE. UU.,XXXXXXXXX,Emily,2523,Smith,XXXXXXXXX,Consumer,NY,7502 Foggy Lookout,14221
10379,New York,EE. UU.,XXXXXXXXX,Olivia,12023,Silva,XXXXXXXXX,Consumer,NY,2722 Lost Glen,10011
10388,Bronx,EE. UU.,XXXXXXXXX,Rebecca,7973,Smith,XXXXXXXXX,Consumer,NY,9069 Honey Forest Glade,10467
10392,New York,EE. UU.,XXXXXXXXX,Mary,7037,Bauer,XXXXXXXXX,Consumer,NY,5430 Iron Mountain Lane,10011
10393,Rego Park,EE. UU.,XXXXXXXXX,Mary,1598,Green,XXXXXXXXX,Consumer,NY,97 Burning Landing,11374
10409,Brooklyn,EE. UU.,XXXXXXXXX,Sandra,3336,Hunter,XXXXXXXXX,Consumer,NY,6350 Lost Hollow,11209
10416,New York,EE. UU.,XXXXXXXXX,Angela,4020,Smith,XXXXXXXXX,Consumer,NY,4232 Rustic Pine Canyon,10021
10421,Buffalo,EE. UU.,XXXXXXXXX,Julia,570,Whitney,XXXXXXXXX,Consumer,NY,5104 Bright Lake Hollow,14215
10428,Elmhurst,EE. UU.,XXXXXXXXX,Kathryn,10838,Smith,XXXXXXXXX,Consumer,NY,1497 Sleepy Thicket,11373
10440,Webster,EE. UU.,XXXXXXXXX,Jessamine,12496,Young,XXXXXXXXX,Consumer,NY,"8632 Bright Route ",14580
10460,Bronx,EE. UU.,XXXXXXXXX,Brenda,12177,Carter,XXXXXXXXX,Consumer,NY,4616 Red Anchor Gardens,10456
10466,South Richmond Hill,EE. UU.,XXXXXXXXX,Mary,7120,Mcintyre,XXXXXXXXX,Consumer,NY,6956 Misty Anchor Close,11419
10476,New York,EE. UU.,XXXXXXXXX,James,5608,Smith,XXXXXXXXX,Consumer,NY,6499 Indian Run,10031
10486,Brooklyn,EE. UU.,XXXXXXXXX,Mary,11525,Williams,XXXXXXXXX,Consumer,NY,436 Velvet Berry Row,11209
10496,Bronx,EE. UU.,XXXXXXXXX,Mary,7203,King,XXXXXXXXX,Consumer,NY,9228 Honey Branch Green,10453
10497,Brooklyn,EE. UU.,XXXXXXXXX,Cheryl,7043,Smith,XXXXXXXXX,Consumer,NY,8021 Misty Plaza,11236
10499,Brooklyn,EE. UU.,XXXXXXXXX,Mary,6057,Lyons,XXXXXXXXX,Consumer,NY,720 Iron Plaza,11216
10508,Brooklyn,EE. UU.,XXXXXXXXX,Karen,5012,Smith,XXXXXXXXX,Consumer,NY,1800 Cotton Oak Beach,11207
10517,Brooklyn,EE. UU.,XXXXXXXXX,Imani,18061,Conway,XXXXXXXXX,Consumer,NY,4166 Stony Berry Alley,11214
10527,Brooklyn,EE. UU.,XXXXXXXXX,Carly,19120,Waller,XXXXXXXXX,Consumer,NY,7894 Misty Dale,11210
10528,Brooklyn,EE. UU.,XXXXXXXXX,Blossom,19210,Little,XXXXXXXXX,Consumer,NY,5795 Lazy View Concession,11220
17837,New York,EE. UU.,XXXXXXXXX,Kelsey,19969,Newton,XXXXXXXXX,Consumer,NY,1690 Dusty Mount,10024
17838,Woodside,EE. UU.,XXXXXXXXX,Henry,6372,Smith,XXXXXXXXX,Consumer,NY,6032 Misty Blossom Farm,11377
17839,Brooklyn,EE. UU.,XXXXXXXXX,Karly,13364,Robinson,XXXXXXXXX,Consumer,NY,"9099 Shady Round ",11226
17849,Brooklyn,EE. UU.,XXXXXXXXX,Dominique,13067,Mccarty,XXXXXXXXX,Consumer,NY,1879 Round Dale Stead,11209
17852,Brooklyn,EE. UU.,XXXXXXXXX,Xena,13663,Ashley,XXXXXXXXX,Consumer,NY,381 Velvet Hickory Beach,11209
17856,Brooklyn,EE. UU.,XXXXXXXXX,Shellie,13855,Mcgowan,XXXXXXXXX,Consumer,NY,6724 High Chase,11237
17861,Far Rockaway,EE. UU.,XXXXXXXXX,Linda,12906,Padilla,XXXXXXXXX,Consumer,NY,"9916 Silent Mall ",11691
17869,Huntington Station,EE. UU.,XXXXXXXXX,Buffy,13484,Nelson,XXXXXXXXX,Consumer,NY,5989 Misty Timber Concession,11746
17897,New York,EE. UU.,XXXXXXXXX,Bertha,13428,Garcia,XXXXXXXXX,Consumer,NY,4720 Noble Hills Wynd,10016
17899,Brooklyn,EE. UU.,XXXXXXXXX,Leila,13944,Joyner,XXXXXXXXX,Consumer,NY,3495 Wishing Landing,11220
17903,Brooklyn,EE. UU.,XXXXXXXXX,Kessie,16433,Wilkerson,XXXXXXXXX,Consumer,NY,5731 Cinder Horse Court,11218
17905,New York,EE. UU.,XXXXXXXXX,Alma,16051,Saunders,XXXXXXXXX,Consumer,NY,6002 Emerald Cloud Mountain,10025
17912,New York,EE. UU.,XXXXXXXXX,Mikayla,19121,Combs,XXXXXXXXX,Consumer,NY,2831 Amber Oak Pathway,10016
17921,New York,EE. UU.,XXXXXXXXX,Alexa,20516,Mendez,XXXXXXXXX,Consumer,NY,7505 Silent Spring Acres,10027
17928,Brooklyn,EE. UU.,XXXXXXXXX,Clementine,17457,Mcgowan,XXXXXXXXX,Consumer,NY,4599 Merry Pointe,11236
17929,South Richmond Hill,EE. UU.,XXXXXXXXX,Shellie,18883,Hale,XXXXXXXXX,Consumer,NY,5311 Honey Parkway,11419
17939,Brooklyn,EE. UU.,XXXXXXXXX,Jessamine,18996,Barlow,XXXXXXXXX,Consumer,NY,409 Tawny Range,11236
17945,Buffalo,EE. UU.,XXXXXXXXX,Kevyn,20122,Cole,XXXXXXXXX,Consumer,NY,5104 Bright Lake Hollow,14215
17965,New York,EE. UU.,XXXXXXXXX,Tamekah,17375,Mayer,XXXXXXXXX,Consumer,NY,1066 Stony Bay,10024
17968,New York,EE. UU.,XXXXXXXXX,Alexandra,16082,Gamble,XXXXXXXXX,Consumer,NY,9255 Cotton Rabbit Promenade,10023
17977,Brooklyn,EE. UU.,XXXXXXXXX,Miriam,18643,Fischer,XXXXXXXXX,Consumer,NY,6391 Golden Promenade,11201
18027,Corona,EE. UU.,XXXXXXXXX,Angela,13801,Salinas,XXXXXXXXX,Consumer,NY,2455 Fallen Common,11368
18037,Brooklyn,EE. UU.,XXXXXXXXX,Miranda,13580,Sanchez,XXXXXXXXX,Consumer,NY,1096 Cozy Point,11203
18044,Flushing,EE. UU.,XXXXXXXXX,Ivana,12651,Allen,XXXXXXXXX,Consumer,NY,5364 Heather Quail Court,11354
18052,Lindenhurst,EE. UU.,XXXXXXXXX,Amity,15078,Whitley,XXXXXXXXX,Consumer,NY,1812 Sunny River Wharf,11757
18062,Jackson Heights,EE. UU.,XXXXXXXXX,Whilemina,13054,Nash,XXXXXXXXX,Consumer,NY,9193 Heather Beacon Promenade,11372
18069,Bronx,EE. UU.,XXXXXXXXX,Glenna,14194,Bentley,XXXXXXXXX,Consumer,NY,2515 Burning Boulevard,10466
18071,Bronx,EE. UU.,XXXXXXXXX,Kendall,14318,Lynn,XXXXXXXXX,Consumer,NY,4171 Colonial Lagoon Close,10461
18072,Bronx,EE. UU.,XXXXXXXXX,Courtney,13460,Reese,XXXXXXXXX,Consumer,NY,4587 Noble Zephyr Promenade,10466
18074,Bronx,EE. UU.,XXXXXXXXX,Helen,14688,Stein,XXXXXXXXX,Consumer,NY,1744 Clear Way,10458
18083,Staten Island,EE. UU.,XXXXXXXXX,Jenna,14079,Harrell,XXXXXXXXX,Consumer,NY,3796 Rustic Autoroute,10306
18096,Newburgh,EE. UU.,XXXXXXXXX,Ginger,14865,Mathis,XXXXXXXXX,Consumer,NY,4791 Heather Cider Orchard,12550
6936,Rome,EE. UU.,XXXXXXXXX,Patricia,4550,Smith,XXXXXXXXX,Consumer,NY,5514 Lost Walk,13440
6959,South Ozone Park,EE. UU.,XXXXXXXXX,Mary,7493,Rodriguez,XXXXXXXXX,Consumer,NY,3033 Tawny Zephyr Cape,11420
6962,Brentwood,EE. UU.,XXXXXXXXX,Evelyn,7684,Harper,XXXXXXXXX,Consumer,NY,4746 Misty Sky Campus,11717
6964,Bay Shore,EE. UU.,XXXXXXXXX,Jacob,8227,Smith,XXXXXXXXX,Consumer,NY,5864 Iron Spring Route,11706
6966,Rochester,EE. UU.,XXXXXXXXX,Betty,8167,Roberts,XXXXXXXXX,Consumer,NY,4255 Silver Gate Vale,14609
6977,Woodside,EE. UU.,XXXXXXXXX,Mary,9750,Smith,XXXXXXXXX,Consumer,NY,7293 Harvest Valley,11377
6980,Endicott,EE. UU.,XXXXXXXXX,Diane,9776,Davis,XXXXXXXXX,Consumer,NY,2328 Rustic Elk Abbey,13760
6990,Bronx,EE. UU.,XXXXXXXXX,Brian,2941,Martinez,XXXXXXXXX,Consumer,NY,3692 Cotton Horse Common,10473
7001,New York,EE. UU.,XXXXXXXXX,Nathan,12212,Morton,XXXXXXXXX,Consumer,NY,5659 Colonial Rise Pathway,10023
7015,Brooklyn,EE. UU.,XXXXXXXXX,Mary,4476,Ortiz,XXXXXXXXX,Consumer,NY,3909 Middle Passage,11210
7021,South Ozone Park,EE. UU.,XXXXXXXXX,Thomas,8496,Wood,XXXXXXXXX,Consumer,NY,384 Dewy Nectar Trace,11420
7026,Lockport,EE. UU.,XXXXXXXXX,Andrea,4373,Elliott,XXXXXXXXX,Consumer,NY,4542 Sunny Parade,14094
7056,Brooklyn,EE. UU.,XXXXXXXXX,Kevin,4205,Williams,XXXXXXXXX,Consumer,NY,8033 Heather Fox Ridge,11218
7066,New York,EE. UU.,XXXXXXXXX,Teresa,7122,Carlson,XXXXXXXXX,Consumer,NY,5182 Noble Prairie Heath,10027
7083,Brooklyn,EE. UU.,XXXXXXXXX,Karly,18843,Gill,XXXXXXXXX,Consumer,NY,1829 Jagged Gate Forest,11201
7096,Brooklyn,EE. UU.,XXXXXXXXX,Kyle,9216,Joyce,XXXXXXXXX,Consumer,NY,1017 Quiet Villas,11206
7168,Far Rockaway,EE. UU.,XXXXXXXXX,Amity,13613,Ross,XXXXXXXXX,Consumer,NY,357 Quiet Rise,11691
7174,Bronx,EE. UU.,XXXXXXXXX,Richard,1223,Perry,XXXXXXXXX,Consumer,NY,1655 Little Bear Circle,10469
7191,Bronx,EE. UU.,XXXXXXXXX,Margaret,5287,Wu,XXXXXXXXX,Consumer,NY,6517 Hazy Wagon  Walk,10456
7193,Jamaica,EE. UU.,XXXXXXXXX,John,10825,Burns,XXXXXXXXX,Consumer,NY,9030 Clear Glade,11435
7202,Brooklyn,EE. UU.,XXXXXXXXX,Mary,11499,Smith,XXXXXXXXX,Consumer,NY,2638 Blue Rise Hollow,11209
7206,Newburgh,EE. UU.,XXXXXXXXX,Hannah,1021,Hensley,XXXXXXXXX,Consumer,NY,8721 Sleepy Passage,12550
7248,Bronx,EE. UU.,XXXXXXXXX,Ria,17971,Tran,XXXXXXXXX,Consumer,NY,3692 Cotton Horse Common,10473
7250,Brooklyn,EE. UU.,XXXXXXXXX,Rebecca,602,Huff,XXXXXXXXX,Consumer,NY,3640 Easy Shadow Expressway,11236
15373,South Richmond Hill,EE. UU.,XXXXXXXXX,Mary,8532,Sellers,XXXXXXXXX,Consumer,NY,65 Stony Concession,11419
15384,Endicott,EE. UU.,XXXXXXXXX,Bruce,11810,Yoder,XXXXXXXXX,Consumer,NY,5578 Old Brook Pike,13760
15456,Corona,EE. UU.,XXXXXXXXX,Mary,10498,Smith,XXXXXXXXX,Consumer,NY,417 Quiet Grove Ramp,11368
15461,New York,EE. UU.,XXXXXXXXX,Thomas,1252,Medina,XXXXXXXXX,Consumer,NY,8663 Crystal Bluff Walk,10016
12872,Far Rockaway,EE. UU.,XXXXXXXXX,Mary,470,Cannon,XXXXXXXXX,Consumer,NY,"9916 Silent Mall ",11691
12930,Webster,EE. UU.,XXXXXXXXX,Willie,5750,Brown,XXXXXXXXX,Consumer,NY,5226 Dusty Wagon  Towers,14580
