column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
1362,Brooklyn,EE. UU.,XXXXXXXXX,Mary,1564,Davenport,XXXXXXXXX,Consumer,NY,961 Crystal Farm,11218
1363,Stamford,EE. UU.,XXXXXXXXX,Jack,7231,Smith,XXXXXXXXX,Consumer,CT,1632 Fallen Robin Quay,6902
1364,Hanover,EE. UU.,XXXXXXXXX,Ann,9008,Smith,XXXXXXXXX,Consumer,PA,5795 Lazy View Concession,17331
1365,Bronx,EE. UU.,XXXXXXXXX,Ashley,5158,Smith,XXXXXXXXX,Consumer,NY,3810 Crystal Plaza,10467
1366,Diamond Bar,EE. UU.,XXXXXXXXX,Mary,2465,Smith,XXXXXXXXX,Consumer,CA,3724 High Circuit,91765
1367,Houston,EE. UU.,XXXXXXXXX,Barbara,3138,Nelson,XXXXXXXXX,Consumer,TX,6640 Golden Avenue,77036
1368,Los Angeles,EE. UU.,XXXXXXXXX,Mary,777,Mullins,XXXXXXXXX,Consumer,CA,8055 Iron Ridge,90023
1369,Hayward,EE. UU.,XXXXXXXXX,Roy,2947,Smith,XXXXXXXXX,Consumer,CA,8399 Cotton Crossing,94544
1370,Milwaukee,EE. UU.,XXXXXXXXX,Ashley,4839,Smith,XXXXXXXXX,Consumer,WI,2027 Thunder Creek Thicket,53215
1371,West Orange,EE. UU.,XXXXXXXXX,Denise,1443,Cohen,XXXXXXXXX,Consumer,NJ,8361 Misty Subdivision,7052
1372,Lawrenceville,EE. UU.,XXXXXXXXX,James,1449,Smith,XXXXXXXXX,Consumer,GA,7373 Heather Nook,30044
1373,Manchester,EE. UU.,XXXXXXXXX,Mary,3914,Acosta,XXXXXXXXX,Consumer,CT,119 Round Vale,6040
1374,Brooklyn,EE. UU.,XXXXXXXXX,Donna,134,Gomez,XXXXXXXXX,Consumer,NY,1690 Cinder Deer Chase,11224
1375,La Puente,EE. UU.,XXXXXXXXX,Nicholas,4896,Smith,XXXXXXXXX,Consumer,CA,7810 Round Corners,91744
1376,Los Angeles,EE. UU.,XXXXXXXXX,Karen,3444,Olsen,XXXXXXXXX,Consumer,CA,18 Amber Orchard,90027
1377,Victorville,EE. UU.,XXXXXXXXX,Emily,6005,Alexander,XXXXXXXXX,Consumer,CA,5995 Dusty Highway,92392
1378,Richmond,EE. UU.,XXXXXXXXX,Kelly,12332,Jones,XXXXXXXXX,Consumer,VA,6332 Clear Square,23223
1379,Florissant,EE. UU.,XXXXXXXXX,Patricia,6049,Smith,XXXXXXXXX,Consumer,MO,7580 Sleepy Boulevard,63033
1380,Baltimore,EE. UU.,XXXXXXXXX,Mary,12286,Smith,XXXXXXXXX,Consumer,MD,5284 Quiet Field,21224
1381,Jacksonville,EE. UU.,XXXXXXXXX,Janice,4552,Smith,XXXXXXXXX,Consumer,FL,9889 Blue Treasure Circuit,32244
1382,Miami,EE. UU.,XXXXXXXXX,Mary,4215,Phillips,XXXXXXXXX,Consumer,FL,1927 Harvest Lane,33175
1383,Cupertino,EE. UU.,XXXXXXXXX,Kevin,8115,Melton,XXXXXXXXX,Consumer,CA,5676 Gentle Square,95014
1384,Littleton,EE. UU.,XXXXXXXXX,Richard,8853,Ali,XXXXXXXXX,Consumer,CO,760 Lazy Pines,80126
1385,Eagle Pass,EE. UU.,XXXXXXXXX,Kimberly,8196,Sheppard,XXXXXXXXX,Consumer,TX,7910 Cotton Branch Highway,78852
1386,Carlsbad,EE. UU.,XXXXXXXXX,Margaret,11686,Daniel,XXXXXXXXX,Consumer,CA,4554 Indian Point,92009
1387,Riverside,EE. UU.,XXXXXXXXX,Emily,8712,Stone,XXXXXXXXX,Consumer,CA,6310 Shady View Square,92504
1388,Escondido,EE. UU.,XXXXXXXXX,Anna,8470,Horn,XXXXXXXXX,Consumer,CA,889 Blue Ridge,92026
1389,Fontana,EE. UU.,XXXXXXXXX,Jack,9608,Lewis,XXXXXXXXX,Consumer,CA,7717 Amber Woods,92335
1390,Ballwin,EE. UU.,XXXXXXXXX,Patricia,11760,Smith,XXXXXXXXX,Consumer,MO,9255 Thunder Butterfly Parkway,63021
1391,Brooklyn,EE. UU.,XXXXXXXXX,Mary,1996,Smith,XXXXXXXXX,Consumer,NY,2433 Noble Bear Beach,11220
1392,Carlisle,EE. UU.,XXXXXXXXX,Michael,8703,Lozano,XXXXXXXXX,Consumer,PA,197 Quaking Trail,17013
1393,New Braunfels,EE. UU.,XXXXXXXXX,Donna,11078,Hoover,XXXXXXXXX,Consumer,TX,1315 Honey Rabbit Link,78130
1394,Saint Charles,EE. UU.,XXXXXXXXX,Jack,7766,Smith,XXXXXXXXX,Consumer,MO,8063 Golden Street,63301
1395,Spring Valley,EE. UU.,XXXXXXXXX,Mary,2717,Smith,XXXXXXXXX,Consumer,NY,3238 Pleasant Leaf Thicket,10977
1396,Madison,EE. UU.,XXXXXXXXX,Willie,9324,Parker,XXXXXXXXX,Consumer,WI,4388 Burning Goose Ridge,53704
1397,Las Vegas,EE. UU.,XXXXXXXXX,Timothy,8188,Smith,XXXXXXXXX,Consumer,NV,5041 Honey Round,89121
1398,Albuquerque,EE. UU.,XXXXXXXXX,Mary,3938,Smith,XXXXXXXXX,Consumer,NM,2556 Umber Autoroute,87105
1399,Goose Creek,EE. UU.,XXXXXXXXX,Ruth,11700,Smith,XXXXXXXXX,Consumer,SC,4255 Dusty Gate Walk,29445
1400,Tampa,EE. UU.,XXXXXXXXX,Daniel,8148,Smith,XXXXXXXXX,Consumer,FL,9790 Cinder Autumn Expressway,33624
1401,Irvington,EE. UU.,XXXXXXXXX,William,4308,Smith,XXXXXXXXX,Consumer,NJ,3141 Misty Lookout,7111
1402,Ontario,EE. UU.,XXXXXXXXX,Hannah,2553,Ellison,XXXXXXXXX,Consumer,CA,4720 Noble Hills Wynd,91764
1403,Bronx,EE. UU.,XXXXXXXXX,Aaron,12416,Cline,XXXXXXXXX,Consumer,NY,9986 Wishing Stead,10467
1404,Pharr,EE. UU.,XXXXXXXXX,Margaret,1733,Smith,XXXXXXXXX,Consumer,TX,5875 Grand Campus,78577
1405,Yonkers,EE. UU.,XXXXXXXXX,Deborah,245,Smith,XXXXXXXXX,Consumer,NY,6425 Thunder Impasse,10701
1406,El Monte,EE. UU.,XXXXXXXXX,Cheryl,7457,Smith,XXXXXXXXX,Consumer,CA,2845 Jagged Oak Vale,91732
1407,Honolulu,EE. UU.,XXXXXXXXX,Mary,2861,Williamson,XXXXXXXXX,Consumer,HI,6925 Sunny Horse Impasse,96816
1408,Pharr,EE. UU.,XXXXXXXXX,Arthur,6168,Li,XXXXXXXXX,Consumer,TX,7271 Rustic End,78577
1409,Winnetka,EE. UU.,XXXXXXXXX,Frances,3980,Smith,XXXXXXXXX,Consumer,CA,9890 Pleasant Highway,91306
1410,Pompano Beach,EE. UU.,XXXXXXXXX,Teresa,8488,Allen,XXXXXXXXX,Consumer,FL,7096 Foggy Court,33064
1411,Reynoldsburg,EE. UU.,XXXXXXXXX,Marie,2278,Smith,XXXXXXXXX,Consumer,OH,4171 Stony Fawn Pike,43068
1412,Hamtramck,EE. UU.,XXXXXXXXX,Angela,10823,Oconnell,XXXXXXXXX,Consumer,MI,8621 Broad Forest,48212
1413,Bolingbrook,EE. UU.,XXXXXXXXX,Sharon,11928,Chambers,XXXXXXXXX,Consumer,IL,872 Quaking Bluff Freeway,60440
1414,Union City,EE. UU.,XXXXXXXXX,Ronald,6248,Hanson,XXXXXXXXX,Consumer,CA,5076 Amber Blossom Hollow,94587
1415,Medina,EE. UU.,XXXXXXXXX,Kathleen,4789,Richmond,XXXXXXXXX,Consumer,OH,1454 Blue Circuit,44256
1416,Fort Lauderdale,EE. UU.,XXXXXXXXX,Benjamin,9253,Smith,XXXXXXXXX,Consumer,FL,5593 Blue Anchor Avenue,33313
1417,Highland,EE. UU.,XXXXXXXXX,Mary,10961,Smith,XXXXXXXXX,Consumer,CA,8908 Lazy By-pass,92346
1418,Los Angeles,EE. UU.,XXXXXXXXX,Mary,188,Smith,XXXXXXXXX,Consumer,CA,771 Noble Parkway,90019
1419,Roseville,EE. UU.,XXXXXXXXX,Mary,11741,Smith,XXXXXXXXX,Consumer,MI,8093 Old Autumn Green,48066
1420,Jonesboro,EE. UU.,XXXXXXXXX,John,3971,Smith,XXXXXXXXX,Consumer,AR,3549 Middle Gate Towers,72401
1421,Elk Grove,EE. UU.,XXXXXXXXX,Mary,2141,Le,XXXXXXXXX,Consumer,CA,3133 Rocky Campus,95758
1422,Tallahassee,EE. UU.,XXXXXXXXX,John,12280,Smith,XXXXXXXXX,Consumer,FL,1550 Rustic Grove Farms,32308
1423,Oceanside,EE. UU.,XXXXXXXXX,Bobby,4742,Mcknight,XXXXXXXXX,Consumer,CA,1440 Wishing Point,92057
1424,North Las Vegas,EE. UU.,XXXXXXXXX,Susan,3559,Wright,XXXXXXXXX,Consumer,NV,5234 Clear Horse Townline,89030
1425,Bridgeton,EE. UU.,XXXXXXXXX,Michael,638,Johnson,XXXXXXXXX,Consumer,NJ,3856 Heather Island Ridge,8302
1426,Fullerton,EE. UU.,XXXXXXXXX,Cynthia,2110,Myers,XXXXXXXXX,Consumer,CA,263 Harvest Wood,92833
1427,Encinitas,EE. UU.,XXXXXXXXX,Scott,11731,Smith,XXXXXXXXX,Consumer,CA,777 Blue Hills Court,92024
1428,Montebello,EE. UU.,XXXXXXXXX,Amanda,5977,Shaffer,XXXXXXXXX,Consumer,CA,633 Blue Bear Edge,90640
1429,San Francisco,EE. UU.,XXXXXXXXX,Stephen,9459,Bond,XXXXXXXXX,Consumer,CA,9077 Honey Route,94109
1430,Augusta,EE. UU.,XXXXXXXXX,Jesse,4187,Mack,XXXXXXXXX,Consumer,GA,9674 Shady Gardens,30907
1431,Glenview,EE. UU.,XXXXXXXXX,Jordan,1015,Smith,XXXXXXXXX,Consumer,IL,5593 Merry Pine Dell,60025
1432,Chicago,EE. UU.,XXXXXXXXX,Mary,9252,Summers,XXXXXXXXX,Consumer,IL,7585 Fallen Berry Green,60647
1433,Tempe,EE. UU.,XXXXXXXXX,Amy,2975,Smith,XXXXXXXXX,Consumer,AZ,8263 Harvest Estates,85282
1434,Freeport,EE. UU.,XXXXXXXXX,Joyce,4452,Lopez,XXXXXXXXX,Consumer,NY,3243 Shady Corner,11520
1435,San Jose,EE. UU.,XXXXXXXXX,Sharon,6652,Hammond,XXXXXXXXX,Consumer,CA,599 Sleepy Townline,95111
1436,Rock Hill,EE. UU.,XXXXXXXXX,William,3365,Crawford,XXXXXXXXX,Consumer,SC,7392 Pleasant Horse Orchard,29730
1437,Rome,EE. UU.,XXXXXXXXX,Joseph,3369,Clark,XXXXXXXXX,Consumer,NY,8056 Golden Log Bend,13440
1438,Chicago,EE. UU.,XXXXXXXXX,Dorothy,895,Villegas,XXXXXXXXX,Consumer,IL,1531 Jagged Dale Heath,60660
1439,New Bedford,EE. UU.,XXXXXXXXX,Benjamin,7390,Smith,XXXXXXXXX,Consumer,MA,9447 Dusty Beacon Turnabout,2740
1440,Tucson,EE. UU.,XXXXXXXXX,Mary,2149,Smith,XXXXXXXXX,Consumer,AZ,287 Round Thicket,85746
1441,Austin,EE. UU.,XXXXXXXXX,Mary,6075,Smith,XXXXXXXXX,Consumer,TX,4546 Golden Hills Ridge,78753
1442,Scottsdale,EE. UU.,XXXXXXXXX,Mary,5481,Hall,XXXXXXXXX,Consumer,AZ,8340 Misty Anchor Private,85254
1443,Riverside,EE. UU.,XXXXXXXXX,Mary,10731,Smith,XXXXXXXXX,Consumer,CA,6630 Sleepy Mews,92507
1444,Santa Cruz,EE. UU.,XXXXXXXXX,Michelle,11654,Acosta,XXXXXXXXX,Consumer,CA,6281 Round Farm,95060
1445,Oregon City,EE. UU.,XXXXXXXXX,Mary,6397,Carr,XXXXXXXXX,Consumer,OR,2280 High Hill,97045
1446,Dallas,EE. UU.,XXXXXXXXX,Rebecca,6906,Watkins,XXXXXXXXX,Consumer,TX,2122 Red Hollow,75217
1447,Escondido,EE. UU.,XXXXXXXXX,Arthur,6600,Smith,XXXXXXXXX,Consumer,CA,9524 Rocky Loop,92026
1448,Tonawanda,EE. UU.,XXXXXXXXX,Mary,11073,Smith,XXXXXXXXX,Consumer,NY,475 Colonial Autoroute,14150
1449,Annandale,EE. UU.,XXXXXXXXX,Mary,1191,Fitzpatrick,XXXXXXXXX,Consumer,VA,1531 Jagged Dale Heath,22003
1450,Memphis,EE. UU.,XXXXXXXXX,David,8102,Smith,XXXXXXXXX,Consumer,TN,805 Amber Hills Crossing,38118
1451,Wheaton,EE. UU.,XXXXXXXXX,Russell,7051,Smith,XXXXXXXXX,Consumer,IL,8852 Shady Glade,60187
1452,Plano,EE. UU.,XXXXXXXXX,Stephen,4044,Smith,XXXXXXXXX,Consumer,TX,6629 Iron Embers View,75023
1453,Piscataway,EE. UU.,XXXXXXXXX,David,235,Smith,XXXXXXXXX,Consumer,NJ,75 Sunny Grounds,8854
1454,Miami,EE. UU.,XXXXXXXXX,Joan,703,Kelly,XXXXXXXXX,Consumer,FL,9889 Blue Treasure Circuit,33155
1455,Bismarck,EE. UU.,XXXXXXXXX,Jacob,5289,Russo,XXXXXXXXX,Consumer,ND,5335 Foggy Jetty,58501
1456,Chesapeake,EE. UU.,XXXXXXXXX,Mary,3916,Hensley,XXXXXXXXX,Consumer,VA,9696 Lost Parade,23322
1457,Toms River,EE. UU.,XXXXXXXXX,Nicholas,9600,Sanders,XXXXXXXXX,Consumer,NJ,2089 Old Avenue,8753
1458,Los Angeles,EE. UU.,XXXXXXXXX,Mark,9107,Nunez,XXXXXXXXX,Consumer,CA,2459 Round Spring Towers,90063
1459,Vista,EE. UU.,XXXXXXXXX,Mary,5979,Kerr,XXXXXXXXX,Consumer,CA,2199 Hazy Creek Farms,92084
1460,Algonquin,EE. UU.,XXXXXXXXX,Joseph,3934,Smith,XXXXXXXXX,Consumer,IL,4616 Red Anchor Gardens,60102
1461,Aurora,EE. UU.,XXXXXXXXX,Jack,9426,Smith,XXXXXXXXX,Consumer,CO,8943 Thunder Close,80013
1462,Philadelphia,EE. UU.,XXXXXXXXX,Cynthia,2513,Smith,XXXXXXXXX,Consumer,PA,229 Dewy Road,19144
1463,Escondido,EE. UU.,XXXXXXXXX,Mary,10632,Williams,XXXXXXXXX,Consumer,CA,4906 Umber Lookout,92025
1464,Detroit,EE. UU.,XXXXXXXXX,Anna,9154,Gillespie,XXXXXXXXX,Consumer,MI,8546 Thunder Goose Inlet,48224
1465,San Jose,EE. UU.,XXXXXXXXX,Marilyn,9897,Smith,XXXXXXXXX,Consumer,CA,2469 Blue Brook Crossing,95127
1466,Marietta,EE. UU.,XXXXXXXXX,Samuel,11198,Smith,XXXXXXXXX,Consumer,GA,8684 Golden Point,30067
1467,Pekin,EE. UU.,XXXXXXXXX,Sandra,1753,Smith,XXXXXXXXX,Consumer,IL,5995 Shady Anchor Canyon,61554
1468,Santa Ana,EE. UU.,XXXXXXXXX,Mary,2790,Nielsen,XXXXXXXXX,Consumer,CA,3261 Little Meadow,92705
1469,Dallas,EE. UU.,XXXXXXXXX,Jason,1756,Dixon,XXXXXXXXX,Consumer,TX,7494 Emerald Terrace,75227
1470,Canyon Country,EE. UU.,XXXXXXXXX,Christopher,10042,Hatfield,XXXXXXXXX,Consumer,CA,5721 Rocky Pond Glade,91351
1471,Indianapolis,EE. UU.,XXXXXXXXX,Mary,9698,Lee,XXXXXXXXX,Consumer,IN,1191 Merry Rabbit Acres,46226
1609,Bronx,EE. UU.,XXXXXXXXX,Megan,6524,Brown,XXXXXXXXX,Consumer,NY,1595 Velvet Gate Island,10458
1610,Detroit,EE. UU.,XXXXXXXXX,Mary,5209,Smith,XXXXXXXXX,Consumer,MI,2125 Gentle Cove,48205
1611,Princeton,EE. UU.,XXXXXXXXX,Patricia,5518,Smith,XXXXXXXXX,Consumer,NJ,5717 Quiet Dell,8540
1612,Chandler,EE. UU.,XXXXXXXXX,Jeffrey,9955,Lara,XXXXXXXXX,Consumer,AZ,7381 Cozy Horse Path,85225
1613,Los Angeles,EE. UU.,XXXXXXXXX,Mary,10672,Smith,XXXXXXXXX,Consumer,CA,1497 Little Walk,90043
1614,El Cajon,EE. UU.,XXXXXXXXX,William,2129,Charles,XXXXXXXXX,Consumer,CA,6581 Lazy Forest Centre,92021
1615,Saint Paul,EE. UU.,XXXXXXXXX,Russell,1450,Cameron,XXXXXXXXX,Consumer,MN,2797 Golden Ramp,55106
1616,Hilliard,EE. UU.,XXXXXXXXX,Kathy,2289,Smith,XXXXXXXXX,Consumer,OH,9235 Red Crossing,43026
1617,Orange Park,EE. UU.,XXXXXXXXX,Sandra,9555,Smith,XXXXXXXXX,Consumer,FL,5995 Hazy Avenue,32073
1618,New York,EE. UU.,XXXXXXXXX,Joshua,323,Smith,XXXXXXXXX,Consumer,NY,"3758 Sunny Mall ",10025
1619,Hyattsville,EE. UU.,XXXXXXXXX,Mary,3046,Newman,XXXXXXXXX,Consumer,MD,5578 Hazy River End,20783
1620,Tustin,EE. UU.,XXXXXXXXX,Bobby,10307,Miller,XXXXXXXXX,Consumer,CA,6324 Jagged Orchard,92780
1621,Chicago,EE. UU.,XXXXXXXXX,Willie,2630,Jones,XXXXXXXXX,Consumer,IL,9889 Blue Treasure Circuit,60625
1622,Tonawanda,EE. UU.,XXXXXXXXX,Stephen,5268,Blair,XXXXXXXXX,Consumer,NY,6317 Stony Fawn Glade,14150
1623,Amarillo,EE. UU.,XXXXXXXXX,Mary,8802,Donovan,XXXXXXXXX,Consumer,TX,8666 Hidden Robin Farms,79109
1624,Bismarck,EE. UU.,XXXXXXXXX,Danielle,3544,Smith,XXXXXXXXX,Consumer,ND,109 Hazy Heath,58501
1625,Decatur,EE. UU.,XXXXXXXXX,Phillip,6011,Smith,XXXXXXXXX,Consumer,GA,8018 Cozy Deer Port,30032
1626,San Pablo,EE. UU.,XXXXXXXXX,Diane,9662,Smith,XXXXXXXXX,Consumer,CA,2803 Hidden Willow Estates,94806
1627,Hialeah,EE. UU.,XXXXXXXXX,Mary,3370,Reyes,XXXXXXXXX,Consumer,FL,5723 Cinder Loop,33016
1628,Anaheim,EE. UU.,XXXXXXXXX,Mary,12245,Smith,XXXXXXXXX,Consumer,CA,4600 Fallen Range,92804
1629,Orlando,EE. UU.,XXXXXXXXX,Mary,1562,Dickerson,XXXXXXXXX,Consumer,FL,2499 Heather Highlands,32808
1630,Brooklyn,EE. UU.,XXXXXXXXX,David,1508,Lyons,XXXXXXXXX,Consumer,NY,3495 Wishing Landing,11220
1631,San Antonio,EE. UU.,XXXXXXXXX,Margaret,7523,Villa,XXXXXXXXX,Consumer,TX,4691 Broad Arbor,78228
1632,Philadelphia,EE. UU.,XXXXXXXXX,Jacqueline,5671,Lam,XXXXXXXXX,Consumer,PA,1507 Hazy Elk Path,19120
1633,Long Beach,EE. UU.,XXXXXXXXX,Christopher,7748,Smith,XXXXXXXXX,Consumer,CA,5737 Honey Panda Trail,90804
1634,Simi Valley,EE. UU.,XXXXXXXXX,Julia,4794,Mosley,XXXXXXXXX,Consumer,CA,7832 Wishing Court,93063
1635,Douglasville,EE. UU.,XXXXXXXXX,Jacqueline,971,Krueger,XXXXXXXXX,Consumer,GA,437 Cozy Log Range,30135
1636,Catonsville,EE. UU.,XXXXXXXXX,Kenneth,3420,Price,XXXXXXXXX,Consumer,MD,7740 Emerald Shadow Swale,21228
1637,Henderson,EE. UU.,XXXXXXXXX,Jane,2742,Warren,XXXXXXXXX,Consumer,NV,1333 Merry Townline,89015
1638,Lompoc,EE. UU.,XXXXXXXXX,Elizabeth,7803,Smith,XXXXXXXXX,Consumer,CA,1513 Sunny Plaza,93436
1639,North Las Vegas,EE. UU.,XXXXXXXXX,Jane,3939,Kim,XXXXXXXXX,Consumer,NV,5387 Amber Campus,89030
1640,Cumberland,EE. UU.,XXXXXXXXX,Nathan,8118,Blair,XXXXXXXXX,Consumer,MD,2934 Merry Impasse,21502
1641,Jonesboro,EE. UU.,XXXXXXXXX,Scott,4561,Stone,XXXXXXXXX,Consumer,AR,5138 Quiet Via,72401
1642,Lakewood,EE. UU.,XXXXXXXXX,Judith,12218,Smith,XXXXXXXXX,Consumer,OH,1825 Quiet By-pass,44107
1643,Opa Locka,EE. UU.,XXXXXXXXX,Mary,3146,Murphy,XXXXXXXXX,Consumer,FL,3913 Old Link,33055
1644,Elgin,EE. UU.,XXXXXXXXX,Thomas,9005,Martin,XXXXXXXXX,Consumer,IL,1966 Broad Run,60120
1645,College Station,EE. UU.,XXXXXXXXX,Donna,775,Bautista,XXXXXXXXX,Consumer,TX,9317 Emerald Route,77840
1646,Hamtramck,EE. UU.,XXXXXXXXX,Jonathan,8860,Rocha,XXXXXXXXX,Consumer,MI,5283 Golden Edge,48212
1647,Round Rock,EE. UU.,XXXXXXXXX,Mary,6948,Smith,XXXXXXXXX,Consumer,TX,3601 Hazy Blossom Farm,78664
6587,Philadelphia,EE. UU.,XXXXXXXXX,Carol,9377,Leach,XXXXXXXXX,Corporate,PA,826 High Butterfly Hollow,19140
6588,Memphis,EE. UU.,XXXXXXXXX,John,7318,Allen,XXXXXXXXX,Corporate,TN,1790 Noble Brook Run,38111
6589,Stockton,EE. UU.,XXXXXXXXX,Jose,10786,Myers,XXXXXXXXX,Corporate,CA,5012 Tawny Brook Vale,95206
6590,Hamilton,EE. UU.,XXXXXXXXX,Brenda,10270,Smith,XXXXXXXXX,Corporate,OH,2428 Shady Panda Pathway,45013
6591,El Paso,EE. UU.,XXXXXXXXX,Brandon,5818,Smith,XXXXXXXXX,Corporate,TX,7958 Thunder Apple Street,79912
6592,Sugar Land,EE. UU.,XXXXXXXXX,Stephanie,7908,Smith,XXXXXXXXX,Corporate,TX,9089 Round Willow Route,77478
6593,Lancaster,EE. UU.,XXXXXXXXX,Mary,6178,Smith,XXXXXXXXX,Corporate,SC,6692 Lazy Route,29720
6594,Miami,EE. UU.,XXXXXXXXX,Edward,4178,Martinez,XXXXXXXXX,Corporate,FL,8840 Middle Zephyr Road,33147
6595,Chicago,EE. UU.,XXXXXXXXX,Michael,5613,Smith,XXXXXXXXX,Corporate,IL,8342 Green Orchard,60632
6596,Allentown,EE. UU.,XXXXXXXXX,Kimberly,5390,Padilla,XXXXXXXXX,Corporate,PA,3669 Harvest Manor,18103
6597,Mission Viejo,EE. UU.,XXXXXXXXX,Mary,5570,Smith,XXXXXXXXX,Corporate,CA,852 Hazy Gate Circuit,92691
6598,Huntington Station,EE. UU.,XXXXXXXXX,Anna,10586,Burgess,XXXXXXXXX,Corporate,NY,6841 Harvest Cloud Edge,11746
6599,Bridgeton,EE. UU.,XXXXXXXXX,Mary,4865,Smith,XXXXXXXXX,Corporate,NJ,4579 Grand Parade,8302
6600,Brooklyn,EE. UU.,XXXXXXXXX,Lori,9130,Francis,XXXXXXXXX,Corporate,NY,5777 Shady Lookout,11214
6601,Hialeah,EE. UU.,XXXXXXXXX,Andrea,10781,Smith,XXXXXXXXX,Corporate,FL,6772 Cotton Wagon  Moor,33015
6602,Miami,EE. UU.,XXXXXXXXX,Mark,6923,Reid,XXXXXXXXX,Corporate,FL,4132 Broad Gate Lane,33155
6603,Brooklyn,EE. UU.,XXXXXXXXX,Mary,6453,Crane,XXXXXXXXX,Corporate,NY,806 Golden Turnabout,11209
6604,Hendersonville,EE. UU.,XXXXXXXXX,David,5388,Ashley,XXXXXXXXX,Corporate,TN,1790 Dewy Apple Orchard,37075
6605,Miami,EE. UU.,XXXXXXXXX,Stephanie,6154,Hodges,XXXXXXXXX,Corporate,FL,7573 Golden Treasure Centre,33155
6606,Cerritos,EE. UU.,XXXXXXXXX,Joan,1648,Ingram,XXXXXXXXX,Corporate,CA,3856 Grand Fox Road,90703
6607,Los Angeles,EE. UU.,XXXXXXXXX,Mary,6669,Smith,XXXXXXXXX,Corporate,CA,37 Merry Pathway,90047
6608,Detroit,EE. UU.,XXXXXXXXX,Mary,9175,Rhodes,XXXXXXXXX,Corporate,MI,5469 Sunny Oak Bay,48224
6609,Diamond Bar,EE. UU.,XXXXXXXXX,Rebecca,4487,Knight,XXXXXXXXX,Corporate,CA,6289 Rocky Way,91765
6610,Ontario,EE. UU.,XXXXXXXXX,Michael,3744,Hancock,XXXXXXXXX,Corporate,CA,6943 Misty Quail Link,91761
6611,Crystal Lake,EE. UU.,XXXXXXXXX,Sara,1714,Smith,XXXXXXXXX,Corporate,IL,7601 Colonial Barn Terrace,60014
6612,Salt Lake City,EE. UU.,XXXXXXXXX,Mary,8061,Cooley,XXXXXXXXX,Corporate,UT,6281 Pleasant Glade,84118
6613,Plainfield,EE. UU.,XXXXXXXXX,Mary,478,Porter,XXXXXXXXX,Corporate,IL,5299 Merry Beacon Heath,60544
6614,Philadelphia,EE. UU.,XXXXXXXXX,Amanda,11226,Smith,XXXXXXXXX,Corporate,PA,7000 Rocky Pond End,19134
6615,Opelousas,EE. UU.,XXXXXXXXX,Mary,8109,Werner,XXXXXXXXX,Corporate,LA,183 Cozy Pond Trail,70570
6616,Cumberland,EE. UU.,XXXXXXXXX,Karen,6510,Smith,XXXXXXXXX,Corporate,MD,3915 Silver Forest Vale,21502
6617,Ontario,EE. UU.,XXXXXXXXX,Robert,8745,Reid,XXXXXXXXX,Corporate,CA,588 Jagged Branch Avenue,91761
6618,Aurora,EE. UU.,XXXXXXXXX,Lauren,5476,Phillips,XXXXXXXXX,Corporate,CO,3853 Middle Lagoon Downs,80010
6619,Brooklyn,EE. UU.,XXXXXXXXX,Alice,7130,Smith,XXXXXXXXX,Corporate,NY,8852 Iron Port,11237
6620,Mesa,EE. UU.,XXXXXXXXX,Frances,2763,Smith,XXXXXXXXX,Corporate,AZ,1621 Velvet Beacon Range,85201
6621,Weslaco,EE. UU.,XXXXXXXXX,Mary,5550,Lee,XXXXXXXXX,Corporate,TX,6523 Gentle Prairie Lookout,78596
6622,Costa Mesa,EE. UU.,XXXXXXXXX,Ryan,2829,Miller,XXXXXXXXX,Corporate,CA,7119 Umber View Mountain,92626
6623,Ann Arbor,EE. UU.,XXXXXXXXX,Mary,8076,Gay,XXXXXXXXX,Corporate,MI,3914 Crystal Barn Cove,48103
6624,Chicago,EE. UU.,XXXXXXXXX,Mary,7933,Smith,XXXXXXXXX,Corporate,IL,5833 Bright Hollow,60620
6625,Bakersfield,EE. UU.,XXXXXXXXX,Nicholas,3831,Parker,XXXXXXXXX,Corporate,CA,1483 Noble Robin Avenue,93307
6626,Saint Paul,EE. UU.,XXXXXXXXX,Robert,1112,Weiss,XXXXXXXXX,Corporate,MN,7497 Sunny Shadow Walk,55104
6627,Virginia Beach,EE. UU.,XXXXXXXXX,Kelly,8453,Johnson,XXXXXXXXX,Corporate,VA,9375 Harvest Circuit,23455
6628,Fort Worth,EE. UU.,XXXXXXXXX,Mary,1919,Middleton,XXXXXXXXX,Corporate,TX,4079 Grand Freeway,76106
6629,San Marcos,EE. UU.,XXXXXXXXX,Angela,189,Peterson,XXXXXXXXX,Corporate,TX,4435 Harvest Apple Port,78666
6630,Houston,EE. UU.,XXXXXXXXX,Mary,1316,Malone,XXXXXXXXX,Corporate,TX,5707 Burning Manor,77084
6631,Los Angeles,EE. UU.,XXXXXXXXX,Austin,6328,Walters,XXXXXXXXX,Corporate,CA,403 Tawny Hills By-pass,90066
6632,Webster,EE. UU.,XXXXXXXXX,Theresa,9176,Smith,XXXXXXXXX,Corporate,NY,2734 Golden Pine Lookout,14580
6633,Honolulu,EE. UU.,XXXXXXXXX,Joseph,1942,Moran,XXXXXXXXX,Corporate,HI,4823 Golden Hollow,96818
